"SAGDP2N Gross domestic product (GDP) by state 1/"
"(Millions of current dollars)" 
"Bureau of Economic Analysis" 
"State or DC"
"GeoFips","GeoName","LineCode","Description","2012","2016"
"16000","Idaho","82","    Other services (except government and government enterprises)",1088.4,1344.1
"16000","Idaho","83","  Government and government enterprises",8191.0,9245.5
"16000","Idaho","84","    Federal civilian",1602.5,1821.3
"16000","Idaho","85","    Military",583.1,545.5
"16000","Idaho","86","    State and local",6005.4,6878.8
"16000","Idaho","","Addenda:","",""
"16000","Idaho","87","Natural resources and mining",4172.0,4018.3
"16000","Idaho","88","Trade",7876.5,10117.0
"16000","Idaho","89","Transportation and utilities",2923.7,3303.5
"16000","Idaho","90","Manufacturing and information",8325.5,8853.7
"16000","Idaho","91","Private goods-producing industries 2/",13666.1,15594.1
"16000","Idaho","92","Private services-providing industries 3/",35923.0,44235.8
"17000","Illinois","1","All industry total",720881.5,803943.7
"17000","Illinois","2","  Private industries",646058.9,725121.5
"17000","Illinois","3","    Agriculture, forestry, fishing and hunting",5911.1,5785.6
"17000","Illinois","4","      Farms",5583.8,5369.0
"17000","Illinois","5","      Forestry, fishing, and related activities",327.4,416.6
"17000","Illinois","6","    Mining, quarrying, and oil and gas extraction",2323.3,1702.3
"17000","Illinois","7","      Oil and gas extraction",276.0,116.3
"17000","Illinois","8","      Mining (except oil and gas)",1806.3,1469.6
"17000","Illinois","9","      Support activities for mining",240.9,116.4
"17000","Illinois","10","    Utilities",12110.3,13116.2
"17000","Illinois","11","    Construction",20286.7,28303.5
"17000","Illinois","12","    Manufacturing",103210.1,98718.9
"17000","Illinois","13","      Durable goods manufacturing",54803.0,49676.1
"17000","Illinois","14","        Wood product manufacturing",424.5,486.9
"17000","Illinois","15","        Nonmetallic mineral product manufacturing",1703.7,2286.1
"17000","Illinois","16","        Primary metal manufacturing",2680.0,2087.5
"17000","Illinois","17","        Fabricated metal product manufacturing",9584.4,9830.1
"17000","Illinois","18","        Machinery manufacturing",21779.4,13615.7
"17000","Illinois","19","        Computer and electronic product manufacturing",5459.5,5599.6
"17000","Illinois","20","        Electrical equipment, appliance, and component manufacturing",3126.5,3754.1
"17000","Illinois","21","        Motor vehicles, bodies and trailers, and parts manufacturing",3720.3,4403.6
"17000","Illinois","22","        Other transportation equipment manufacturing",1023.2,813.2
"17000","Illinois","23","        Furniture and related product manufacturing",932.9,1290.9
"17000","Illinois","24","        Miscellaneous manufacturing",4368.6,5508.4
"17000","Illinois","25","      Nondurable goods manufacturing",48407.1,49042.8
"17000","Illinois","26","        Food and beverage and tobacco product manufacturing",10419.5,13428.8
"17000","Illinois","27","        Textile mills and textile product mills",179.0,290.4
"17000","Illinois","28","        Apparel, leather, and allied product manufacturing",324.1,272.3
"17000","Illinois","29","        Paper manufacturing",1848.0,2127.5
"17000","Illinois","30","        Printing and related support activities",2596.3,2820.6
"17000","Illinois","31","        Petroleum and coal products manufacturing",10735.6,4543.2
"17000","Illinois","32","        Chemical manufacturing",17492.0,19949.3
"17000","Illinois","33","        Plastics and rubber products manufacturing",4812.5,5610.6
"17000","Illinois","34","    Wholesale trade",56725.3,62268.6
"17000","Illinois","35","    Retail trade",36086.1,40891.0
"17000","Illinois","36","    Transportation and warehousing",27388.8,30846.8
"17000","Illinois","37","      Air transportation",6448.1,8887.5
"17000","Illinois","38","      Rail transportation",2491.3,2654.4
"17000","Illinois","39","      Water transportation",355.6,341.9
"17000","Illinois","40","      Truck transportation",6870.6,8101.2
"17000","Illinois","41","      Transit and ground passenger transportation",1975.7,2188.3
"17000","Illinois","42","      Pipeline transportation",826.8,338.7
"17000","Illinois","43","      Other transportation and support activities",5160.6,4986.9
"17000","Illinois","44","      Warehousing and storage",3260.1,3347.9
"17000","Illinois","45","    Information",24010.3,28430.3
"17000","Illinois","46","      Publishing industries (except Internet)",5961.5,6367.2
"17000","Illinois","47","      Motion picture and sound recording industries",1162.9,1287.8
"17000","Illinois","48","      Broadcasting (except Internet) and telecommunications",12078.5,13520.1
"17000","Illinois","49","      Data processing, hosting, and other information services",4807.4,7255.3
"17000","Illinois","50","    Finance, insurance, real estate, rental, and leasing",156813.5,183883.8
"17000","Illinois","51","      Finance and insurance",68063.7,81544.3
"17000","Illinois","52","        Monetary Authorities- central bank, credit intermediation, and related services",26915.8,27960.4
"17000","Illinois","53","        Securities, commodity contracts, and other financial investments and related activities",13284.3,13547.8
"17000","Illinois","54","        Insurance carriers and related activities",26580.5,39372.2
"17000","Illinois","55","        Funds, trusts, and other financial vehicles",1283.1,664.0
"17000","Illinois","56","      Real estate and rental and leasing",88749.8,102339.6
"17000","Illinois","57","        Real estate",81674.9,90273.5
"17000","Illinois","58","        Rental and leasing services and lessors of nonfinancial intangible assets",7074.9,12066.0
"17000","Illinois","59","    Professional and business services",96487.1,109108.8
"17000","Illinois","60","      Professional, scientific, and technical services",56790.4,67077.5
"17000","Illinois","61","        Legal services",13243.8,15944.7
"17000","Illinois","62","        Computer systems design and related services",9688.0,12261.1
"17000","Illinois","63","        Miscellaneous professional, scientific, and technical services",33858.6,38871.6
"17000","Illinois","64","      Management of companies and enterprises",17009.4,16128.3
"17000","Illinois","65","      Administrative and support and waste management and remediation services",22687.3,25903.0
"17000","Illinois","66","        Administrative and support services",20627.1,23963.7
"17000","Illinois","67","        Waste management and remediation services",2060.3,1939.3
"17000","Illinois","68","    Educational services, health care, and social assistance",62032.2,70190.9
"17000","Illinois","69","      Educational services",11654.4,12704.3
"17000","Illinois","70","      Health care and social assistance",50377.8,57486.6
"17000","Illinois","71","        Ambulatory health care services",21381.1,24128.3
"17000","Illinois","72","        Hospitals",19534.8,22678.7
"17000","Illinois","73","        Nursing and residential care facilities",5576.8,6224.6
"17000","Illinois","74","        Social assistance",3885.1,4455.0
"17000","Illinois","75","    Arts, entertainment, recreation, accommodation, and food services",26047.7,33531.3
"17000","Illinois","76","      Arts, entertainment, and recreation",7131.1,9392.1
"17000","Illinois","77","        Performing arts, spectator sports, museums, and related activities",4054.9,4726.1
"17000","Illinois","78","        Amusement, gambling, and recreation industries",3076.2,4666.0
"17000","Illinois","79","      Accommodation and food services",18916.6,24139.2
"17000","Illinois","80","        Accommodation",4295.4,6465.5
"17000","Illinois","81","        Food services and drinking places",14621.1,17673.7
"17000","Illinois","82","    Other services (except government and government enterprises)",16626.5,18343.4
"17000","Illinois","83","  Government and government enterprises",74822.5,78822.1
"17000","Illinois","84","    Federal civilian",11168.3,11894.5
"17000","Illinois","85","    Military",3397.6,3131.6
"17000","Illinois","86","    State and local",60256.6,63796.1
"17000","Illinois","","Addenda:","",""
"17000","Illinois","87","Natural resources and mining",8234.4,7487.8
"17000","Illinois","88","Trade",92811.4,103159.6
"17000","Illinois","89","Transportation and utilities",39499.1,43963.1
"17000","Illinois","90","Manufacturing and information",127220.4,127149.2
"17000","Illinois","91","Private goods-producing industries 2/",131731.1,134510.3
"17000","Illinois","92","Private services-providing industries 3/",514327.8,590611.3
"18000","Indiana","1","All industry total",297816.1,337217.2
"18000","Indiana","2","  Private industries",269638.9,305016.4
"18000","Indiana","3","    Agriculture, forestry, fishing and hunting",4087.7,3666.6
"18000","Indiana","4","      Farms",3803.1,3220.6
"18000","Indiana","5","      Forestry, fishing, and related activities",284.6,446.0
"18000","Indiana","6","    Mining, quarrying, and oil and gas extraction",1676.2,1233.2
"18000","Indiana","7","      Oil and gas extraction",67.8,31.3
"18000","Indiana","8","      Mining (except oil and gas)",1571.1,1166.3
"18000","Indiana","9","      Support activities for mining",37.3,35.6
"18000","Indiana","10","    Utilities",6342.5,6733.6
"18000","Indiana","11","    Construction",11908.3,12588.9
"18000","Indiana","12","    Manufacturing",82294.3,90835.3
"18000","Indiana","13","      Durable goods manufacturing",45705.6,53916.6
"18000","Indiana","14","        Wood product manufacturing",666.1,1087.3
"18000","Indiana","15","        Nonmetallic mineral product manufacturing",1212.2,1741.9
"18000","Indiana","16","        Primary metal manufacturing",7825.7,8778.4
"18000","Indiana","17","        Fabricated metal product manufacturing",5726.6,6526.0
"18000","Indiana","18","        Machinery manufacturing",5269.2,5839.9
"18000","Indiana","19","        Computer and electronic product manufacturing",2457.0,2233.1
"18000","Indiana","20","        Electrical equipment, appliance, and component manufacturing",888.4,931.8
"18000","Indiana","21","        Motor vehicles, bodies and trailers, and parts manufacturing",13204.2,18452.8
"18000","Indiana","22","        Other transportation equipment manufacturing",2019.2,2268.9
"18000","Indiana","23","        Furniture and related product manufacturing",1312.5,1950.5
"18000","Indiana","24","        Miscellaneous manufacturing",5124.5,4106.0
"18000","Indiana","25","      Nondurable goods manufacturing",36588.7,36918.8
"18000","Indiana","26","        Food and beverage and tobacco product manufacturing",4462.2,6806.7
"18000","Indiana","27","        Textile mills and textile product mills",172.9,214.8
"18000","Indiana","28","        Apparel, leather, and allied product manufacturing",89.7,102.3
"18000","Indiana","29","        Paper manufacturing",913.9,1077.3
"18000","Indiana","30","        Printing and related support activities",1209.5,1261.2
"18000","Indiana","31","        Petroleum and coal products manufacturing",5459.4,2931.8
"18000","Indiana","32","        Chemical manufacturing",21374.6,20723.8
"18000","Indiana","33","        Plastics and rubber products manufacturing",2906.6,3800.9
"18000","Indiana","34","    Wholesale trade",17326.3,19218.8
"18000","Indiana","35","    Retail trade",16806.3,19330.5
"18000","Indiana","36","    Transportation and warehousing",10001.9,11601.1
"18000","Indiana","37","      Air transportation",557.9,554.9
"18000","Indiana","38","      Rail transportation",1136.5,1266.0
"18000","Indiana","39","      Water transportation",207.8,281.0
"18000","Indiana","40","      Truck transportation",4516.5,5194.6
"18000","Indiana","41","      Transit and ground passenger transportation",426.8,357.9
"18000","Indiana","42","      Pipeline transportation",236.1,197.4
"18000","Indiana","43","      Other transportation and support activities",1559.1,1797.9
"18000","Indiana","44","      Warehousing and storage",1361.3,1951.3
"18000","Indiana","45","    Information",6277.3,6509.8
"18000","Indiana","46","      Publishing industries (except Internet)",1802.8,1406.0
"18000","Indiana","47","      Motion picture and sound recording industries",318.8,296.3
"18000","Indiana","48","      Broadcasting (except Internet) and telecommunications",3570.3,3862.2
"18000","Indiana","49","      Data processing, hosting, and other information services",585.4,945.4
"18000","Indiana","50","    Finance, insurance, real estate, rental, and leasing",44181.4,52148.0
"18000","Indiana","51","      Finance and insurance",14620.1,19727.8
"18000","Indiana","52","        Monetary Authorities- central bank, credit intermediation, and related services",4059.9,4368.9
"18000","Indiana","53","        Securities, commodity contracts, and other financial investments and related activities",1232.6,1480.2
"18000","Indiana","54","        Insurance carriers and related activities",9180.3,13561.4
"18000","Indiana","55","        Funds, trusts, and other financial vehicles",147.2,317.2
"18000","Indiana","56","      Real estate and rental and leasing",29561.3,32420.2
"18000","Indiana","57","        Real estate",27668.8,30169.0
"18000","Indiana","58","        Rental and leasing services and lessors of nonfinancial intangible assets",1892.5,2251.2
"18000","Indiana","59","    Professional and business services",24055.1,28570.6
"18000","Indiana","60","      Professional, scientific, and technical services",12175.2,14492.7
"18000","Indiana","61","        Legal services",2196.9,2405.3
"18000","Indiana","62","        Computer systems design and related services",2407.6,3145.5
"18000","Indiana","63","        Miscellaneous professional, scientific, and technical services",7570.7,8941.9
"18000","Indiana","64","      Management of companies and enterprises",3484.9,4531.2
"18000","Indiana","65","      Administrative and support and waste management and remediation services",8394.9,9546.6
"18000","Indiana","66","        Administrative and support services",7430.8,8415.4
"18000","Indiana","67","        Waste management and remediation services",964.1,1131.2
"18000","Indiana","68","    Educational services, health care, and social assistance",27462.7,32204.8
"18000","Indiana","69","      Educational services",3435.0,3810.9
"18000","Indiana","70","      Health care and social assistance",24027.7,28393.9
"18000","Indiana","71","        Ambulatory health care services",11344.0,13829.8
"18000","Indiana","72","        Hospitals",8377.4,9408.0
"18000","Indiana","73","        Nursing and residential care facilities",2855.9,3244.2
"18000","Indiana","74","        Social assistance",1450.4,1911.9
"18000","Indiana","75","    Arts, entertainment, recreation, accommodation, and food services",10540.6,12779.0
"18000","Indiana","76","      Arts, entertainment, and recreation",3468.9,3727.5
"18000","Indiana","77","        Performing arts, spectator sports, museums, and related activities",1287.9,1623.3
"18000","Indiana","78","        Amusement, gambling, and recreation industries",2181.0,2104.2
"18000","Indiana","79","      Accommodation and food services",7071.6,9051.5
"18000","Indiana","80","        Accommodation",1236.2,1825.5
"18000","Indiana","81","        Food services and drinking places",5835.4,7225.9
"18000","Indiana","82","    Other services (except government and government enterprises)",6678.5,7596.2
"18000","Indiana","83","  Government and government enterprises",28177.2,32200.8
"18000","Indiana","84","    Federal civilian",4193.5,4655.5
"18000","Indiana","85","    Military",1330.0,1193.5
"18000","Indiana","86","    State and local",22653.7,26351.9
"18000","Indiana","","Addenda:","",""
"18000","Indiana","87","Natural resources and mining",5763.8,4899.8
"18000","Indiana","88","Trade",34132.5,38549.3
"18000","Indiana","89","Transportation and utilities",16344.5,18334.8
"18000","Indiana","90","Manufacturing and information",88571.6,97345.1
"18000","Indiana","91","Private goods-producing industries 2/",99966.4,108324.0
"18000","Indiana","92","Private services-providing industries 3/",169672.5,196692.4
"19000","Iowa","1","All industry total",157838.6,179939.8
"19000","Iowa","2","  Private industries",139811.6,158915.4
"19000","Iowa","3","    Agriculture, forestry, fishing and hunting",10520.5,7595.8
"19000","Iowa","4","      Farms",10046.5,7075.9
"19000","Iowa","5","      Forestry, fishing, and related activities",474.0,519.9
"19000","Iowa","6","    Mining, quarrying, and oil and gas extraction",340.5,248.2
"19000","Iowa","7","      Oil and gas extraction",0.0,0.0
"19000","Iowa","8","      Mining (except oil and gas)",336.7,244.3
"19000","Iowa","9","      Support activities for mining",3.8,3.9
"19000","Iowa","10","    Utilities",2791.1,3135.9
"19000","Iowa","11","    Construction",5854.9,7919.4
"19000","Iowa","12","    Manufacturing",29415.0,30653.7
"19000","Iowa","13","      Durable goods manufacturing",17657.7,15629.2
"19000","Iowa","14","        Wood product manufacturing",544.0,800.9
"19000","Iowa","15","        Nonmetallic mineral product manufacturing",730.7,1162.5
"19000","Iowa","16","        Primary metal manufacturing",856.2,920.7
"19000","Iowa","17","        Fabricated metal product manufacturing",1654.5,1716.7
"19000","Iowa","18","        Machinery manufacturing",8897.7,5755.5
"19000","Iowa","19","        Computer and electronic product manufacturing",1633.4,1871.8
"19000","Iowa","20","        Electrical equipment, appliance, and component manufacturing",614.8,821.2
"19000","Iowa","21","        Motor vehicles, bodies and trailers, and parts manufacturing",1101.7,946.3
"19000","Iowa","22","        Other transportation equipment manufacturing",264.4,373.3
"19000","Iowa","23","        Furniture and related product manufacturing",703.6,853.0
"19000","Iowa","24","        Miscellaneous manufacturing",656.7,407.2
"19000","Iowa","25","      Nondurable goods manufacturing",11757.3,15024.6
"19000","Iowa","26","        Food and beverage and tobacco product manufacturing",5830.8,7569.8
"19000","Iowa","27","        Textile mills and textile product mills",69.9,51.9
"19000","Iowa","28","        Apparel, leather, and allied product manufacturing",54.1,51.4
"19000","Iowa","29","        Paper manufacturing",586.2,780.4
"19000","Iowa","30","        Printing and related support activities",486.3,543.2
"19000","Iowa","31","        Petroleum and coal products manufacturing",179.2,168.6
"19000","Iowa","32","        Chemical manufacturing",3466.3,4714.5
"19000","Iowa","33","        Plastics and rubber products manufacturing",1084.5,1145.0
"19000","Iowa","34","    Wholesale trade",10139.7,10843.4
"19000","Iowa","35","    Retail trade",8630.6,9464.3
"19000","Iowa","36","    Transportation and warehousing",5154.5,5700.1
"19000","Iowa","37","      Air transportation",94.5,100.4
"19000","Iowa","38","      Rail transportation",1019.2,993.8
"19000","Iowa","39","      Water transportation",17.5,18.9
"19000","Iowa","40","      Truck transportation",2578.3,2926.6
"19000","Iowa","41","      Transit and ground passenger transportation",130.2,143.2
"19000","Iowa","42","      Pipeline transportation",84.6,97.5
"19000","Iowa","43","      Other transportation and support activities",516.6,625.4
"19000","Iowa","44","      Warehousing and storage",713.6,794.3
"19000","Iowa","45","    Information",4422.1,4496.5
"19000","Iowa","46","      Publishing industries (except Internet)",1404.8,1346.0
"19000","Iowa","47","      Motion picture and sound recording industries",162.6,161.0
"19000","Iowa","48","      Broadcasting (except Internet) and telecommunications",2062.3,2109.0
"19000","Iowa","49","      Data processing, hosting, and other information services",792.4,880.4
"19000","Iowa","50","    Finance, insurance, real estate, rental, and leasing",33175.9,44524.1
"19000","Iowa","51","      Finance and insurance",17112.9,26533.3
"19000","Iowa","52","        Monetary Authorities- central bank, credit intermediation, and related services",5379.2,6509.0
"19000","Iowa","53","        Securities, commodity contracts, and other financial investments and related activities",566.7,677.9
"19000","Iowa","54","        Insurance carriers and related activities",11115.2,19297.6
"19000","Iowa","55","        Funds, trusts, and other financial vehicles",51.8,48.8
"19000","Iowa","56","      Real estate and rental and leasing",16063.0,17990.8
"19000","Iowa","57","        Real estate",15197.5,16640.1
"19000","Iowa","58","        Rental and leasing services and lessors of nonfinancial intangible assets",865.5,1350.6
"19000","Iowa","59","    Professional and business services",9902.0,11572.2
"19000","Iowa","60","      Professional, scientific, and technical services",4920.2,5942.0
"19000","Iowa","61","        Legal services",932.0,1071.7
"19000","Iowa","62","        Computer systems design and related services",972.9,1263.5
"19000","Iowa","63","        Miscellaneous professional, scientific, and technical services",3015.4,3606.8
"19000","Iowa","64","      Management of companies and enterprises",1738.1,2165.9
"19000","Iowa","65","      Administrative and support and waste management and remediation services",3243.7,3464.3
"19000","Iowa","66","        Administrative and support services",2974.3,3151.4
"19000","Iowa","67","        Waste management and remediation services",269.3,312.9
"19000","Iowa","68","    Educational services, health care, and social assistance",11949.1,13769.7
"19000","Iowa","69","      Educational services",1641.9,1856.1
"19000","Iowa","70","      Health care and social assistance",10307.2,11913.6
"19000","Iowa","71","        Ambulatory health care services",4722.1,5606.9
"19000","Iowa","72","        Hospitals",2873.2,3133.8
"19000","Iowa","73","        Nursing and residential care facilities",1814.0,2068.4
"19000","Iowa","74","        Social assistance",897.9,1104.5
"19000","Iowa","75","    Arts, entertainment, recreation, accommodation, and food services",4366.7,5309.9
"19000","Iowa","76","      Arts, entertainment, and recreation",1131.7,1110.5
"19000","Iowa","77","        Performing arts, spectator sports, museums, and related activities",391.0,406.2
"19000","Iowa","78","        Amusement, gambling, and recreation industries",740.6,704.4
"19000","Iowa","79","      Accommodation and food services",3235.0,4199.3
"19000","Iowa","80","        Accommodation",927.4,1323.4
"19000","Iowa","81","        Food services and drinking places",2307.6,2875.9
"19000","Iowa","82","    Other services (except government and government enterprises)",3149.0,3682.2
"19000","Iowa","83","  Government and government enterprises",18027.0,21024.3
"19000","Iowa","84","    Federal civilian",1787.3,2016.6
"19000","Iowa","85","    Military",842.9,845.6
"19000","Iowa","86","    State and local",15396.9,18162.1
"19000","Iowa","","Addenda:","",""
"19000","Iowa","87","Natural resources and mining",10861.0,7844.0
"19000","Iowa","88","Trade",18770.3,20307.7
"19000","Iowa","89","Transportation and utilities",7945.6,8836.0
"19000","Iowa","90","Manufacturing and information",33837.1,35150.2
"19000","Iowa","91","Private goods-producing industries 2/",46130.9,46417.2
"19000","Iowa","92","Private services-providing industries 3/",93680.7,112498.3
"20000","Kansas","1","All industry total",140764.1,159232.8
"20000","Kansas","2","  Private industries",121039.2,138528.3
"20000","Kansas","3","    Agriculture, forestry, fishing and hunting",5402.2,4663.8
"20000","Kansas","4","      Farms",5080.8,4300.2
"20000","Kansas","5","      Forestry, fishing, and related activities",321.4,363.6
"20000","Kansas","6","    Mining, quarrying, and oil and gas extraction",2291.7,867.0
"20000","Kansas","7","      Oil and gas extraction",1510.7,572.2
"20000","Kansas","8","      Mining (except oil and gas)",169.7,112.5
"20000","Kansas","9","      Support activities for mining",611.3,182.4
"20000","Kansas","10","    Utilities",2886.1,2949.1
"20000","Kansas","11","    Construction",4945.4,5941.9
"20000","Kansas","12","    Manufacturing",22981.6,24074.4
"20000","Kansas","13","      Durable goods manufacturing",12016.5,13958.5
"20000","Kansas","14","        Wood product manufacturing",119.1,182.8
"20000","Kansas","15","        Nonmetallic mineral product manufacturing",457.8,629.4
"20000","Kansas","16","        Primary metal manufacturing",243.7,114.0
"20000","Kansas","17","        Fabricated metal product manufacturing",1133.9,1400.0
"20000","Kansas","18","        Machinery manufacturing",1785.5,1780.5
"20000","Kansas","19","        Computer and electronic product manufacturing",1117.4,569.8
"20000","Kansas","20","        Electrical equipment, appliance, and component manufacturing",298.8,514.1
"20000","Kansas","21","        Motor vehicles, bodies and trailers, and parts manufacturing",1224.1,1328.7
"20000","Kansas","22","        Other transportation equipment manufacturing",5165.0,6824.2
"20000","Kansas","23","        Furniture and related product manufacturing",166.0,252.1
"20000","Kansas","24","        Miscellaneous manufacturing",305.2,363.1
"20000","Kansas","25","      Nondurable goods manufacturing",10965.1,10115.9
"20000","Kansas","26","        Food and beverage and tobacco product manufacturing",3368.6,4179.3
"20000","Kansas","27","        Textile mills and textile product mills",58.8,50.9
"20000","Kansas","28","        Apparel, leather, and allied product manufacturing",71.4,48.5
"20000","Kansas","29","        Paper manufacturing",184.3,259.0
"20000","Kansas","30","        Printing and related support activities",951.1,889.1
"20000","Kansas","31","        Petroleum and coal products manufacturing",3788.9,1686.8
"20000","Kansas","32","        Chemical manufacturing",1652.1,1991.2
"20000","Kansas","33","        Plastics and rubber products manufacturing",890.0,1011.1
"20000","Kansas","34","    Wholesale trade",9733.4,10458.6
"20000","Kansas","35","    Retail trade",8716.3,9757.0
"20000","Kansas","36","    Transportation and warehousing",5412.4,6057.0
"20000","Kansas","37","      Air transportation",71.0,66.6
"20000","Kansas","38","      Rail transportation",1780.3,1586.8
"20000","Kansas","39","      Water transportation",4.1,0.2
"20000","Kansas","40","      Truck transportation",1499.1,1787.4
"20000","Kansas","41","      Transit and ground passenger transportation",146.1,171.2
"20000","Kansas","42","      Pipeline transportation",504.9,834.0
"20000","Kansas","43","      Other transportation and support activities",876.7,972.1
"20000","Kansas","44","      Warehousing and storage",530.3,638.7
"20000","Kansas","45","    Information",4874.8,5365.0
"20000","Kansas","46","      Publishing industries (except Internet)",1072.2,797.4
"20000","Kansas","47","      Motion picture and sound recording industries",80.4,126.5
"20000","Kansas","48","      Broadcasting (except Internet) and telecommunications",3434.1,3904.3
"20000","Kansas","49","      Data processing, hosting, and other information services",288.0,536.8
"20000","Kansas","50","    Finance, insurance, real estate, rental, and leasing",22374.5,30498.4
"20000","Kansas","51","      Finance and insurance",7503.2,9546.8
"20000","Kansas","52","        Monetary Authorities- central bank, credit intermediation, and related services",2432.1,2836.5
"20000","Kansas","53","        Securities, commodity contracts, and other financial investments and related activities",936.2,952.1
"20000","Kansas","54","        Insurance carriers and related activities",4062.1,5382.3
"20000","Kansas","55","        Funds, trusts, and other financial vehicles",72.8,376.0
"20000","Kansas","56","      Real estate and rental and leasing",14871.3,20951.5
"20000","Kansas","57","        Real estate",12649.0,14107.1
"20000","Kansas","58","        Rental and leasing services and lessors of nonfinancial intangible assets",2222.3,6844.4
"20000","Kansas","59","    Professional and business services",13053.3,16843.4
"20000","Kansas","60","      Professional, scientific, and technical services",6920.7,8933.8
"20000","Kansas","61","        Legal services",845.3,968.6
"20000","Kansas","62","        Computer systems design and related services",1299.3,2375.9
"20000","Kansas","63","        Miscellaneous professional, scientific, and technical services",4776.1,5589.3
"20000","Kansas","64","      Management of companies and enterprises",1756.7,3266.0
"20000","Kansas","65","      Administrative and support and waste management and remediation services",4375.8,4643.6
"20000","Kansas","66","        Administrative and support services",4086.9,4335.7
"20000","Kansas","67","        Waste management and remediation services",288.9,307.9
"20000","Kansas","68","    Educational services, health care, and social assistance",11438.7,12797.1
"20000","Kansas","69","      Educational services",1037.8,1102.8
"20000","Kansas","70","      Health care and social assistance",10401.0,11694.2
"20000","Kansas","71","        Ambulatory health care services",4883.2,5164.4
"20000","Kansas","72","        Hospitals",3372.3,4040.2
"20000","Kansas","73","        Nursing and residential care facilities",1367.5,1491.2
"20000","Kansas","74","        Social assistance",777.9,998.4
"20000","Kansas","75","    Arts, entertainment, recreation, accommodation, and food services",3886.2,4873.0
"20000","Kansas","76","      Arts, entertainment, and recreation",664.1,871.8
"20000","Kansas","77","        Performing arts, spectator sports, museums, and related activities",150.0,141.8
"20000","Kansas","78","        Amusement, gambling, and recreation industries",514.1,730.0
"20000","Kansas","79","      Accommodation and food services",3222.1,4001.2
"20000","Kansas","80","        Accommodation",509.7,620.2
"20000","Kansas","81","        Food services and drinking places",2712.4,3380.9
"20000","Kansas","82","    Other services (except government and government enterprises)",3042.6,3382.6
"20000","Kansas","83","  Government and government enterprises",19725.0,20704.4
"20000","Kansas","84","    Federal civilian",2622.2,2670.8
"20000","Kansas","85","    Military",3325.4,2842.1
"20000","Kansas","86","    State and local",13777.4,15191.6
"20000","Kansas","","Addenda:","",""
"20000","Kansas","87","Natural resources and mining",7693.9,5530.9
"20000","Kansas","88","Trade",18449.8,20215.6
"20000","Kansas","89","Transportation and utilities",8298.5,9006.1
"20000","Kansas","90","Manufacturing and information",27856.4,29439.4
"20000","Kansas","91","Private goods-producing industries 2/",35620.9,35547.1
"20000","Kansas","92","Private services-providing industries 3/",85418.3,102981.2
"21000","Kentucky","1","All industry total",176323.1,195840.2
"21000","Kentucky","2","  Private industries",149628.9,168707.0
"21000","Kentucky","3","    Agriculture, forestry, fishing and hunting",2112.1,2488.2
"21000","Kentucky","4","      Farms",1714.9,2011.5
"21000","Kentucky","5","      Forestry, fishing, and related activities",397.2,476.7
"21000","Kentucky","6","    Mining, quarrying, and oil and gas extraction",4587.7,1789.7
"21000","Kentucky","7","      Oil and gas extraction",304.5,146.9
"21000","Kentucky","8","      Mining (except oil and gas)",3911.3,1492.4
"21000","Kentucky","9","      Support activities for mining",371.8,150.3
"21000","Kentucky","10","    Utilities",3356.7,3615.1
"21000","Kentucky","11","    Construction",6325.3,8082.8
"21000","Kentucky","12","    Manufacturing",32772.3,35530.0
"21000","Kentucky","13","      Durable goods manufacturing",16615.6,20978.4
"21000","Kentucky","14","        Wood product manufacturing",568.2,687.2
"21000","Kentucky","15","        Nonmetallic mineral product manufacturing",751.8,908.6
"21000","Kentucky","16","        Primary metal manufacturing",2020.1,2516.3
"21000","Kentucky","17","        Fabricated metal product manufacturing",1805.5,2011.1
"21000","Kentucky","18","        Machinery manufacturing",1842.7,1810.5
"21000","Kentucky","19","        Computer and electronic product manufacturing",1145.8,1467.1
"21000","Kentucky","20","        Electrical equipment, appliance, and component manufacturing",1433.9,1354.3
"21000","Kentucky","21","        Motor vehicles, bodies and trailers, and parts manufacturing",6023.4,8992.5
"21000","Kentucky","22","        Other transportation equipment manufacturing",444.4,563.4
"21000","Kentucky","23","        Furniture and related product manufacturing",224.0,285.0
"21000","Kentucky","24","        Miscellaneous manufacturing",356.0,382.3
"21000","Kentucky","25","      Nondurable goods manufacturing",16156.7,14551.6
"21000","Kentucky","26","        Food and beverage and tobacco product manufacturing",6673.2,7090.0
"21000","Kentucky","27","        Textile mills and textile product mills",116.7,177.5
"21000","Kentucky","28","        Apparel, leather, and allied product manufacturing",83.7,52.9
"21000","Kentucky","29","        Paper manufacturing",1340.7,1620.9
"21000","Kentucky","30","        Printing and related support activities",725.0,759.7
"21000","Kentucky","31","        Petroleum and coal products manufacturing",2057.4,862.8
"21000","Kentucky","32","        Chemical manufacturing",3823.1,2238.8
"21000","Kentucky","33","        Plastics and rubber products manufacturing",1336.9,1749.0
"21000","Kentucky","34","    Wholesale trade",11605.9,13875.0
"21000","Kentucky","35","    Retail trade",10274.0,11558.6
"21000","Kentucky","36","    Transportation and warehousing",7638.5,9010.6
"21000","Kentucky","37","      Air transportation",523.9,467.5
"21000","Kentucky","38","      Rail transportation",676.9,634.3
"21000","Kentucky","39","      Water transportation",326.4,601.3
"21000","Kentucky","40","      Truck transportation",1799.0,2161.2
"21000","Kentucky","41","      Transit and ground passenger transportation",169.4,170.3
